1,93,74
1,100,73
1,107,73
2,98,84
2,96,91
2,93,98
3,103,102
3,110,101
3,117,99
4,103,159
4,104,152
4,107,145
5,107,144
5,109,137
5,109,130
6,108,73
6,115,74
6,122,78
7,109,129
7,110,126
7,113,124
8,110,137
8,115,135
8,117,131
9,118,98
9,121,97
9,124,96
10,123,79
10,130,82
10,137,86
11,132,150
11,132,143
11,132,136
12,138,87
12,142,94
12,141,101
13,141,102
13,138,109
13,136,116
14,144,129
14,148,136
14,153,143
15,154,144
15,156,151
15,152,158
