1,168,54
1,136,77
1,105,101
2,120,64
2,115,82
2,111,101
3,81,81
3,74,97
3,68,113
4,170,94
4,119,105
4,69,116
5,110,105
5,109,106
5,109,108
6,36,108
6,41,115
6,47,122
7,189,119
7,191,121
7,194,123
8,111,120
8,94,134
8,77,148
9,113,123
9,136,166
9,160,209
10,69,124
10,69,125
10,69,126
11,132,140
11,132,140
11,132,140
12,75,160
12,74,163
12,74,167
